,DATE,RATE,shift,label
2094,2015-08-21,1.49,1.47,up
2095,2015-08-22,1.49,1.48,up
2096,2015-08-23,1.49,1.49,neutral
2097,2015-08-24,1.5,1.49,up
2098,2015-08-25,1.5,1.49,up
2099,2015-08-26,1.5,1.49,up
2100,2015-08-27,1.5,1.49,up
2101,2015-08-28,1.51,1.49,up
2102,2015-08-29,1.51,1.49,up
2103,2015-08-30,1.51,1.5,up
2104,2015-08-31,1.52,1.5,up
2105,2015-09-01,1.49,1.5,down
2106,2015-09-02,1.48,1.48,neutral
2107,2015-09-03,1.47,1.49,down
2108,2015-09-04,1.45,1.48,down
2109,2015-09-05,1.45,1.49,down
2110,2015-09-06,1.45,1.49,down
2111,2015-09-07,1.47,1.49,down
2112,2015-09-08,1.49,1.49,neutral
2113,2015-09-09,1.48,1.49,down
2114,2015-09-10,1.49,1.49,neutral
2115,2015-09-11,1.49,1.49,neutral
2116,2015-09-12,1.49,1.49,neutral
2117,2015-09-13,1.49,1.49,neutral
2118,2015-09-14,1.49,1.49,neutral
2119,2015-09-15,1.49,1.49,neutral
2120,2015-09-16,1.48,1.49,down
2121,2015-09-17,1.48,1.49,down
2122,2015-09-18,1.48,1.49,down
2123,2015-09-19,1.48,1.49,down
2124,2015-09-20,1.48,1.49,down
2125,2015-09-21,1.48,1.49,down
2126,2015-09-22,1.48,1.49,down
2127,2015-09-23,1.48,1.5,down
2128,2015-09-24,1.49,1.5,down
2129,2015-09-25,1.47,1.5,down
2130,2015-09-26,1.47,1.5,down
2131,2015-09-27,1.47,1.51,down
2132,2015-09-28,1.47,1.51,down
2133,2015-09-29,1.47,1.51,down
2134,2015-09-30,1.49,1.52,down
2135,2015-10-01,1.47,1.49,down
2136,2015-10-02,1.46,1.48,down
2137,2015-10-03,1.46,1.47,down
2138,2015-10-04,1.46,1.45,up
2139,2015-10-05,1.47,1.45,up
2140,2015-10-06,1.5,1.45,up
2141,2015-10-07,1.49,1.47,up
2142,2015-10-08,1.48,1.49,down
2143,2015-10-09,1.48,1.48,neutral
2144,2015-10-10,1.48,1.49,down
2145,2015-10-11,1.48,1.49,down
2146,2015-10-12,1.48,1.49,down
2147,2015-10-13,1.48,1.49,down
2148,2015-10-14,1.48,1.49,down
2149,2015-10-15,1.48,1.49,down
2150,2015-10-16,1.49,1.48,up
2151,2015-10-17,1.49,1.48,up
2152,2015-10-18,1.49,1.48,up
2153,2015-10-19,1.49,1.48,up
2154,2015-10-20,1.49,1.48,up
2155,2015-10-21,1.49,1.48,up
2156,2015-10-22,1.49,1.48,up
2157,2015-10-23,1.49,1.48,up
2158,2015-10-24,1.49,1.49,neutral
2159,2015-10-25,1.49,1.47,up
2160,2015-10-26,1.48,1.47,up
2161,2015-10-27,1.48,1.47,up
2162,2015-10-28,1.48,1.47,up
2163,2015-10-29,1.48,1.47,up
2164,2015-10-30,1.5,1.49,up
2165,2015-10-31,1.5,1.47,up
2166,2015-11-01,1.5,1.46,up
2167,2015-11-02,1.5,1.46,up
2168,2015-11-03,1.5,1.46,up
2169,2015-11-04,1.5,1.47,up
2170,2015-11-05,1.49,1.5,down
2171,2015-11-06,1.49,1.49,neutral
2172,2015-11-07,1.49,1.48,up
2173,2015-11-08,1.49,1.48,up
2174,2015-11-09,1.5,1.48,up
2175,2015-11-10,1.49,1.48,up
2176,2015-11-11,1.49,1.48,up
2177,2015-11-12,1.5,1.48,up
2178,2015-11-13,1.49,1.48,up
2179,2015-11-14,1.49,1.48,up
2180,2015-11-15,1.49,1.49,neutral
2181,2015-11-16,1.49,1.49,neutral
2182,2015-11-17,1.49,1.49,neutral
2183,2015-11-18,1.49,1.49,neutral
2184,2015-11-19,1.49,1.49,neutral
2185,2015-11-20,1.49,1.49,neutral
2186,2015-11-21,1.49,1.49,neutral
2187,2015-11-22,1.49,1.49,neutral
2188,2015-11-23,1.49,1.49,neutral
2189,2015-11-24,1.49,1.49,neutral
2190,2015-11-25,1.5,1.48,up
2191,2015-11-26,1.49,1.48,up
2192,2015-11-27,1.49,1.48,up
2193,2015-11-28,1.49,1.48,up
2194,2015-11-29,1.49,1.5,down
2195,2015-11-30,1.5,1.5,neutral
2196,2015-12-01,1.48,1.5,down
2197,2015-12-02,1.44,1.5,down
2198,2015-12-03,1.45,1.5,down
2199,2015-12-04,1.4,1.5,down
2200,2015-12-05,1.4,1.49,down
2201,2015-12-06,1.4,1.49,down
2202,2015-12-07,1.44,1.49,down
2203,2015-12-08,1.46,1.49,down
2204,2015-12-09,1.46,1.5,down
2205,2015-12-10,1.48,1.49,down
2206,2015-12-11,1.48,1.49,down
2207,2015-12-12,1.48,1.5,down
2208,2015-12-13,1.48,1.49,down
2209,2015-12-14,1.48,1.49,down
2210,2015-12-15,1.46,1.49,down
2211,2015-12-16,1.46,1.49,down
2212,2015-12-17,1.46,1.49,down
2213,2015-12-18,1.48,1.49,down
2214,2015-12-19,1.48,1.49,down
2215,2015-12-20,1.48,1.49,down
2216,2015-12-21,1.48,1.49,down
2217,2015-12-22,1.48,1.49,down
2218,2015-12-23,1.49,1.49,neutral
2219,2015-12-24,1.49,1.49,neutral
2220,2015-12-25,1.49,1.5,down
2221,2015-12-26,1.49,1.49,neutral
2222,2015-12-27,1.49,1.49,neutral
2223,2015-12-28,1.49,1.49,neutral
2224,2015-12-29,1.49,1.49,neutral
2225,2015-12-30,1.49,1.5,down
2226,2015-12-31,1.52,1.48,up
2227,2016-01-01,1.52,1.44,up
2228,2016-01-02,1.52,1.45,up
2229,2016-01-03,1.52,1.4,up
2230,2016-01-04,1.48,1.4,up
2231,2016-01-05,1.49,1.4,up
2232,2016-01-06,1.49,1.44,up
2233,2016-01-07,1.49,1.46,up
2234,2016-01-08,1.49,1.46,up
2235,2016-01-09,1.49,1.48,up
2236,2016-01-10,1.49,1.48,up
2237,2016-01-11,1.49,1.48,up
2238,2016-01-12,1.5,1.48,up
2239,2016-01-13,1.5,1.48,up
2240,2016-01-14,1.49,1.46,up
2241,2016-01-15,1.5,1.46,up
2242,2016-01-16,1.5,1.46,up
2243,2016-01-17,1.5,1.48,up
2244,2016-01-18,1.5,1.48,up
2245,2016-01-19,1.48,1.48,neutral
2246,2016-01-20,1.49,1.48,up
2247,2016-01-21,1.49,1.48,up
2248,2016-01-22,1.48,1.49,down
2249,2016-01-23,1.48,1.49,down
2250,2016-01-24,1.48,1.49,down
2251,2016-01-25,1.48,1.49,down
2252,2016-01-26,1.48,1.49,down
2253,2016-01-27,1.48,1.49,down
2254,2016-01-28,1.48,1.49,down
2255,2016-01-29,1.5,1.49,up
2256,2016-01-30,1.5,1.52,down
2257,2016-01-31,1.5,1.52,down
2258,2016-02-01,1.49,1.52,down
2259,2016-02-02,1.49,1.52,down
2260,2016-02-03,1.49,1.48,up
2261,2016-02-04,1.51,1.49,up
2262,2016-02-05,1.47,1.49,down
2263,2016-02-06,1.47,1.49,down
2264,2016-02-07,1.47,1.49,down
2265,2016-02-08,1.47,1.49,down
2266,2016-02-09,1.47,1.49,down
2267,2016-02-10,1.47,1.49,down
2268,2016-02-11,1.49,1.5,down
2269,2016-02-12,1.48,1.5,down
2270,2016-02-13,1.48,1.49,down
2271,2016-02-14,1.48,1.5,down
2272,2016-02-15,1.48,1.5,down
2273,2016-02-16,1.47,1.5,down
2274,2016-02-17,1.48,1.5,down
2275,2016-02-18,1.48,1.48,neutral
2276,2016-02-19,1.47,1.49,down
2277,2016-02-20,1.47,1.49,down
2278,2016-02-21,1.47,1.48,down
2279,2016-02-22,1.48,1.48,neutral
2280,2016-02-23,1.49,1.48,up
2281,2016-02-24,1.49,1.48,up
2282,2016-02-25,1.49,1.48,up
2283,2016-02-26,1.5,1.48,up
2284,2016-02-27,1.5,1.48,up
2285,2016-02-28,1.5,1.5,neutral
2286,2016-02-29,1.52,1.5,up
2287,2016-03-01,1.52,1.5,up
2288,2016-03-02,1.5,1.49,up
2289,2016-03-03,1.49,1.49,neutral
2290,2016-03-04,1.49,1.49,neutral
2291,2016-03-05,1.49,1.51,down
2292,2016-03-06,1.49,1.47,up
2293,2016-03-07,1.49,1.47,up
2294,2016-03-08,1.49,1.47,up
2295,2016-03-09,1.48,1.47,up
2296,2016-03-10,1.5,1.47,up
2297,2016-03-11,1.48,1.47,up
2298,2016-03-12,1.48,1.49,down
2299,2016-03-13,1.48,1.48,neutral
2300,2016-03-14,1.48,1.48,neutral
2301,2016-03-15,1.48,1.48,neutral
2302,2016-03-16,1.48,1.48,neutral
2303,2016-03-17,1.48,1.47,up
2304,2016-03-18,1.49,1.48,up
2305,2016-03-19,1.49,1.48,up
2306,2016-03-20,1.49,1.47,up
2307,2016-03-21,1.49,1.47,up
2308,2016-03-22,1.49,1.47,up
2309,2016-03-23,1.49,1.48,up
2310,2016-03-24,1.49,1.49,neutral
2311,2016-03-25,1.49,1.49,neutral
2312,2016-03-26,1.49,1.49,neutral
2313,2016-03-27,1.49,1.5,down
2314,2016-03-28,1.49,1.5,down
2315,2016-03-29,1.49,1.5,down
2316,2016-03-30,1.51,1.52,down
2317,2016-03-31,1.53,1.52,up
2318,2016-04-01,1.5,1.5,neutral
2319,2016-04-02,1.5,1.49,up
2320,2016-04-03,1.5,1.49,up
2321,2016-04-04,1.46,1.49,down
2322,2016-04-05,1.49,1.49,neutral
2323,2016-04-06,1.48,1.49,down
2324,2016-04-07,1.48,1.49,down
2325,2016-04-08,1.48,1.48,neutral
2326,2016-04-09,1.48,1.5,down
2327,2016-04-10,1.48,1.48,neutral
2328,2016-04-11,1.48,1.48,neutral
